Date,ID,Text
2023-11-21,VhHwZub5-bY,yikes that cars surfaces were overdrawn by 2x wth hyundai do you pay your designers by the line
2023-11-20,VhHwZub5-bY,alex is a great rewiver
2023-11-20,VhHwZub5-bY,costs too much why would anyone buy this over a model 3 for the same money
2023-11-19,VhHwZub5-bY,there goes the fog light when adding a tow bar
2023-11-19,VhHwZub5-bY,that front charging port is hideous if you have a front charge point locate centrally and it the kona or hyundai insignia
2023-11-19,VhHwZub5-bY,is it me or is the car bouncing around that long curve
2023-11-19,VhHwZub5-bY,"alexandra is sublime  

the sound engineer at least in this instance needs to chill on the musics volume throughout the program i had to adjust the sound"
2023-11-19,VhHwZub5-bY,cars used to have buttons
2023-11-19,VhHwZub5-bY,no electric car good in outback australia large family car ha
2023-11-18,VhHwZub5-bY,er those pockets are on the seats not the doors
2023-11-18,VhHwZub5-bY,fantastic video editing 
2023-11-18,VhHwZub5-bY,i dig the new design language very crisp
2023-11-18,VhHwZub5-bY,great review alex  as ussual  im not jet convinced about full electric cars but im getting there  some look very nice so i might drive some full electric car one day
2023-11-18,VhHwZub5-bY,is it just me or does the interior look outdated already
2023-11-18,VhHwZub5-bY,where do you store your charging cables type 2 then if not in the frunk  you really want to take all your luggage out so you can get your charging cables out no thanks ill put mine in the frunk and 27l is a good size for a type2 cable
2023-11-18,VhHwZub5-bY,do you mean 18m wide 15m high 
2023-11-18,VhHwZub5-bY,frunks can be used to keep a freaking spare tire but no they prefer to include a useless tire inflation kit cause is cheaper 
2023-12-13,VhHwZub5-bY,i saw the demo model in australia and it actually had a space saver tyre havent seen the production model as yet as we have had none delivered over here
2023-11-17,VhHwZub5-bY,too many creases and charger at the front spoils it for me
2023-11-17,VhHwZub5-bY,add chapters
2023-11-16,VhHwZub5-bY,"in the footage through the trees where the road surface was a mini rollercoaster the car looked to be way under damped
if you regularly carry kids in the back and you let them use their devices it could be a good idea to invest in some of those paper bags the airlines provide     "
2023-11-17,VhHwZub5-bY,it will be a pig in a wallow
2023-11-16,VhHwZub5-bY,i cannot get my head around the chargingport door  the kia niro ev sibling car has a rectangular ish door front deadcentre for some quirk of the human brain this does not seem to be nearly as noticeable or in your face
2023-11-16,VhHwZub5-bY,"dont knock the frunk  the charge port is in the front so it is the perfect size and location to store the charging cables  so many reviews tell us that the space below the luggage compartment floor is where you put your cables the only time you are guaranteed to need them is on a trip when the luggage compartment is full of  wait for it  luggage
do i really want to empty all my matching louis vuitton calfskin portmanteaus onto the wet greasy tarmac in a downpour just to get to my cables     nnooo       "
2023-12-23,VhHwZub5-bY,having owned an eniro since march 2019 i can tell you that when youre on a long trip and are loaded up with luggage you dont need your charge cable this is because you are only interested in dc rapid chargers en route and of course they have their own cables we live in south west france and have done many long haul trips within france to uk switzerland and germany and the only reason to access the type 2 cable is when staying in hotels that offer free overnight charging by which time you have unloaded your cases and freed up the underfloor storage for the cablesjust thought i would throw in some real world experience there 
2023-12-23,VhHwZub5-bY,"kiaenirodiariesencore4270   interesting how we each do our own individual thing  i have a one year old niro ev  i live in the centre of the north island of new zealand and am unlikely to drive for more than five hours in a day  you run into the ocean after that  this greatly reduces the need to use public chargers
our most recent real world experience from a very different part of the world went like this
hastings  wellington  stayed with our son charged overnight from his 10amp power point using our cable
caught cook strait ferry and drove picton  christchurch  stayed one week with motherinlaw  charged from her 10amp power point using our cable
drove christchurch  picton  stayed at jasmine court motel and charged with their complimentary 7kw charger using our cable  great service try to find accommodation that will give you a complimentary gastank top up  some new zealand retail shops are also offering free 7kw charging with your own cables
caught cook strait ferry and drove wellington  hastings  stopped for a meal and decided to add a bit of charge from a chargenet charger the only time we did not use our own cables
while we were travelling the back of the car was full to the brim  luggage computer printer bedding box of plant cuttings and an ebike
every time i charged with one of our own cables i said a quiet thankyou to the frunk  i cant think of anything else i would use it for  the charge port is right there
final bit of info for those pondering an ev  before this trip we have done 5500km 3400 miles in 5 months  our power plan supplies free electricity to our home daily from 9pm to midnight so we have spent a total of nzd1274 usd800 on fuel   whats not to like"
2023-12-28,VhHwZub5-bY,ours experience on the same type of trips with our niro ev which is very similar to the new kona with a boot full of mountain bike gear which we dont empty into the hotel room having the cable in the frunk right next to the charging port is really useful and it saves seconds not having to walk from one of the car and back again 
2023-11-16,VhHwZub5-bY,it seems to be based on hyundai creta car
2023-11-16,VhHwZub5-bY,omg a company that listens to its customers  actual buttons wow
2023-11-19,VhHwZub5-bY,they made a comeback
2023-11-19,VhHwZub5-bY,pity they didnt listen to the uk customers when it comes to the i30n fastback or kona n 
2023-11-16,VhHwZub5-bY,great review alex  very honest and actually a very nice car for families
2023-11-16,VhHwZub5-bY,the daft punk references are fantastic the game has changed made me smile especially love the tron soundtrack
2023-11-16,VhHwZub5-bY,"really like this actually evs make for really good family cars besides the potential charging worries theyre so nice and quiet and a car that isnt trying to be both comfortable and sporty all in one just makes sense 

just keep all the fun cars ice then everybody is happy "
2023-11-19,VhHwZub5-bY,dead right we have four ice performance cars in the garage and just ordered a kona ev for the family runabout on the company car scheme the bik is negligibleso its essentially a free car
2023-12-24,VhHwZub5-bY,test drove the mg4 xpower recently that thing smashes most smaller ice performance cars even some super cars cant keep up with its sub 4 second 0 to 60 time plus it has two motors that power all 4 wheels give me that absolute beast over any ice car for fun and raw acceleration almost 430 horse power too you wont find that kind of power in a brand new petrol car for 36000
2023-12-24,VhHwZub5-bY,"nomanspiethe mg4 xpower is on our company car list and i have one as a loaner at the moment once you get over the quick acceleration its not a very well rounded car handling is not great and apart from the fun of a rapid 060mph sprint the thrill of which wears off after a few runs its not a fun car to drive also the interior isnt great the screen is laggy the range isnt up to much in the cold it has loads of overly intrusive driver aids which you cannot permanently disable its definitely not something id want longterm 

there are a few evs that can match petrol for fun eg my friends taycan is a match for my 911 turbo but most evs have rapid acceleration but none of the poise weve come to expect from well engineered ice cars this will change in time but for now most evs are good for the family runabout but not proper performance motoring as weve come to love

060 figures do not make a fun car in fact my most fun car is my slowest at a humble 060mph in 6s"
2023-11-16,VhHwZub5-bY,shes by far the best road tester around
2023-11-16,VhHwZub5-bY,is it kona or konar
2023-11-16,VhHwZub5-bY,to me hyundai entire design philosophy is  take every other car design going  and then blend each element into our design  im sorry thats fugly  if a car could be designed for radio then thats it
2023-11-16,VhHwZub5-bY,thumbs up alexyy
2023-11-16,VhHwZub5-bY,not my type of car but very much enjoyed the review much more relaxed and natural i cant believe i actually watched a full review video of kona ev though did make me wince when that awful frunk word was mentioned beetles 911s and all manner of other midengined cars have managed to survive for decades with having a boot in the front  why do we have to give it a new name just because musk decides to give it one in his teslas 
2023-12-23,VhHwZub5-bY,oohhh dear i just used the hated word in my comment above ill give myself forty lashes    
2024-01-19,VhHwZub5-bY,i agree  at least call it a froot if you want to rename it
2023-11-16,VhHwZub5-bY,expensive go for a tesla model 3 long range by adding a little more and get a better car
2023-11-16,VhHwZub5-bY,this car is way too ugly for my taste
2023-11-16,VhHwZub5-bY,the frunk is totally practical for storing things you dont access often like tools and emergency gear
2023-11-16,VhHwZub5-bY,"nice review 
not a fan of the vehicle"
2023-11-15,VhHwZub5-bY,id buy one i just need a job and a home first 
2023-11-15,VhHwZub5-bY,this monstrosity will be one of the ugliest vehicles on the road
2023-11-15,VhHwZub5-bY,nice hyundai kona ev
2023-11-15,VhHwZub5-bY,loved all the references to daft punk
2023-11-15,VhHwZub5-bY,that charging port is hideous 
2023-11-15,VhHwZub5-bY,from the side it looks like a car sitting on top of a car 
2023-11-15,VhHwZub5-bY,you know when a sculpture chisels out a design from a tree trunk or a slate of rock its like someone wanted to make a car but stopped halfway through
2023-11-15,VhHwZub5-bY,more bounce than pamela anderson 
2023-11-15,VhHwZub5-bY,love your personality alex
2023-11-15,VhHwZub5-bY,that lass is massively tall if the height of the car is 18m and width is 15m
2023-11-15,VhHwZub5-bY,its ugly
2023-11-15,VhHwZub5-bY,alex will always be one of my favourite car reviewer
2023-11-15,VhHwZub5-bY,appreciate the daft punk song referencesnice touch 
2023-11-15,VhHwZub5-bY,your performance is always excellent and your voice is very pleasant thank you
2023-11-15,VhHwZub5-bY,very good love the daft punk stuff
2023-11-15,VhHwZub5-bY,saw one yesterday those lights on front and back corners makes it look weird ssangyong vibes
2023-11-15,VhHwZub5-bY,take away the front the sides and the back it looks really nice whos idea was it to drop the lights down there  and the camera jumping up and down makes it look like youre sitting in a bouncy castle
2023-11-15,VhHwZub5-bY,frunks are useful for one thing  somewhere to put charging cables that wont be covered up when you load the car with luggage
2023-11-21,VhHwZub5-bY,its literally the most sensible use for them
2023-11-27,VhHwZub5-bY,agreed also a good spot for emergencyfirst aid kits and fire extinguisher to keep them handy and accessible
2024-01-27,VhHwZub5-bY,i installed one in my 2019 version  the most useful thing  especially to carry items that have strong smells like fresh sea food wet clothes shoes etc that you dont want in the cabin  ofcourse the extension cables and charger cables
2024-01-31,VhHwZub5-bY,i put ice in my frunk and put some coors light in there so i can drive and drink when i reach my destination
2023-11-15,VhHwZub5-bY,no thanks not touching evs
2023-11-15,VhHwZub5-bY,mine is due january 24 i didnt even see it in the flesh but its fully loaded for a company car
2023-11-15,VhHwZub5-bY,damn that is an ugly car how is it possible to come up with something so wrong after the rather aesthetically pleasing ioniq 5 and 6 
2023-11-15,VhHwZub5-bY,enter budget for replacement headlights as perfectly positioned for corner scrapes
2023-11-15,VhHwZub5-bY,you should probably learn to drive never hit the corner of any of my cars in 25 years
2023-11-19,VhHwZub5-bY,maybe dont hit things
2023-11-15,VhHwZub5-bY,heeundie
2023-11-15,VhHwZub5-bY,"why on earth did they put the charging port in that front offset position
why not place it in the centre and make the opening symmetrical in shape and not odd shaped and if they were to leave it where it is then design something to match for the other side of the car to give it some balance
as it stands it looks horrid and whoever passed it off as a great front end design obviously didnt have their contact lenses in that day   8"
2023-11-15,VhHwZub5-bY,came here to say the same absolutely gopping
2023-12-01,VhHwZub5-bY,just buy a black car you wont see it then
2023-12-06,VhHwZub5-bY,its convenient especially in north american charging spaces
2023-12-07,VhHwZub5-bY,"chemicalhap convenient agreed
but at least they could do something to make it look symmetrical   8"
2023-11-15,VhHwZub5-bY,looks like theres a couple of contrasting design languages going on here  the big triangle crease looks great on the ionic5 but looks crowbarred in on this more rounded aesthetic
2023-11-15,VhHwZub5-bY,spot on this one looks closer to crumpled paper whilst the ionic 5 looks like origami
2023-11-15,VhHwZub5-bY,sports2hedz542 yeah i love how consistent the ionic5 is uncompromising like one persons vision
2023-11-15,VhHwZub5-bY,hyundai really had a glow up
2023-11-15,VhHwZub5-bY,"alexandra is great for previewes of new cars but also for daily driver affordable car reviews like this and rory for all the high end cars 

i like how affordable this car is as your drive to the city or grocery boring cheap car"
2023-11-15,VhHwZub5-bY,18 metres high 150 gosh this woman is about 6ft 6 then 
2023-11-15,VhHwZub5-bY,poor charging speed small battery slow and meh looks not for me
2023-11-15,VhHwZub5-bY,slowreally
2023-11-16,VhHwZub5-bY,i think kensladen meant slow charging speed to which i agree 102kw max charging speed for a 65kwh battery is really slow nowadays
2023-11-15,VhHwZub5-bY,hyundai made a huge marketing research name mistake since kona means de c word in portuguese and it is electric  i dont think hyundai kona electrics will sell any cars in portuguese spoken countries
2023-11-15,VhHwZub5-bY,they sell as hyundai kauai over here
2023-11-15,VhHwZub5-bY,impressive for a midrage  car branda good wife car
2023-11-15,VhHwZub5-bY,alex great review as always even your review balanced  and correct however hyundai are trying to out pig ugly tesla as to how stupid and cartoon like a car can actually look god awful lets be honest  dreadful i cannot imagine what the n version will look like heres a thing the brake lights on hyundai cars surely illegal so low down as to be barely visible follow one down  mucky country lane on a autumn day and its guess if the snug hyundai driver is going to brake dreadful as i have said before just make it stop
2023-11-15,VhHwZub5-bY,the buyer of these will not afford them and only rent them
2023-11-15,VhHwZub5-bY,lovely review but my god electric cars are ugly
2023-11-15,VhHwZub5-bY,i think everyone should consider any electric cars daft given their horrendous residuals
2023-11-15,VhHwZub5-bY, more electric crap
2023-11-15,VhHwZub5-bY,one thing youre wrong about  side profile  tucson influences not ionic 5
2023-11-15,VhHwZub5-bY,yup its a tucson with different light design basically and with battery of course
2023-11-27,VhHwZub5-bY,shes not wrong the diagonal slash is reminiscent of ioniq 5
2023-11-15,VhHwZub5-bY,great review alex
2023-11-15,VhHwZub5-bY,i really struggle with the starting price of 35000 for that money you can get a top specification full leather citroën ec4  or ec4 x with same range and power i also can not get past the rear lights on the wheel arches like they forgot them and put them on afterwards the front just looks like any chinese car
2023-11-15,VhHwZub5-bY,same price as a volvo xe30 
2023-11-15,VhHwZub5-bY,rajuk4625 indeed you are correct  the volvo slipped my mind i havent seen the volvo ex30 in the flesh yet my guess is it is smaller vauxhall mokka  fiat 600 sized
2023-11-15,VhHwZub5-bY,mikadavies660  it does 060 in sub 4 secs too 
2023-11-15,VhHwZub5-bY,rajuk4625  you mean the volvo ex30 does yes but i would be interested to try the ex30 and the smart 1 brabus the testers have all prefered the smart brabus for handling we shall see as i have just yesterday booked a test drive for the smart
2023-11-16,VhHwZub5-bY,rajuk4625not at 35000 it doesnt
2024-04-16,VhHwZub5-bY,rajuk4625 i think the ex30 is a bit smaller than the kona
2023-11-15,VhHwZub5-bY,yet another ugly car of 2023 or should i say ev
2023-11-15,VhHwZub5-bY,what makes it ugly and why does it matter if its an ev
2023-11-15,VhHwZub5-bY,janhenkins first of all its yet another crossover which is the equivalent of a normal sized person who got really fat and started wearing high heals at the same time the square like front and back wing looks like something a diy person did themselves and stock on to the chassis in their home garage the pentagonal back lights are stock on to the back wings and does not fit the design of the light strip i could go on and on this is a design a 10 year old or a chinese person would really like to point out its an ev matters to some especially since they are being forced on to consumers as being more environment friendly by pointing the finger at the consumer it gives the politicians a free pass from doing something about the things that really matter to the environment
2023-11-15,VhHwZub5-bY,"jwester7009 fair enough on the looks of the car i can see why it doesnt appeal i like your anology about a portly person in high heels  with regards it being an ev i still dont see why that should be a negative i dont agree that they are being forced onto consumers and they are truly more environmentaly friendly i decided without being forced by anybody to buy a secondhand nissan leaf as an experiment it has obvious flaws ugly small battery etc but as a car it is the best vehicle i have ever owned it drives better costs less i pay less than 10 per month charging it where my previous car cost me approx 115 per month on diesel and does not blow co1 nox and particulants into the atmosphere my energy provider octopus energy gets 100 of their energy from renewable sources so it is good to know that my car is as green as i can make it but apart from it being green having this ev is a far more practical thing it performs extremely well even with modest power i can outaccellerate most gaspowered cars up to 30mph and costs almost nothing to run and maintain why would i go back to a gas car it simply does not make any financial sense

i also dont see why politics should be mentioned in a youtube videos comment section but since it was brought up we are at the start of a climate emergency largely caused by us this is not a fib lie fabrication or old wives tale the impersonal science shows it clearly to all who wish to see electric cars are only a small part of the solution although it is a very good start we have an enourmous amount of work to do in order to try and fight this monster we have created the only politics at play here would be the petroleum companies and their lobbyists buying off politicians to keep us in our place  a captive audience burning the stuff they sell us at a price that they control take note of any politician or journalist telling you that evs are bad and are being forced on people find out who they are and look into their background more often than not with a little bit of googling you might just find that they have ties to those monstrously rich petroleum companies that makes megatons of cash while people like us have problems affording the basics in life

so back to the car  yes its supremely ugly  although i think my old leaf could just be uglier than that and yet i find myself not caring at all and its an ev one tick in its favour but dang im now going to see that car on stilletos in my minds eye and i just cannot unsee it not hyundais finest work to be sure"
2023-11-15,VhHwZub5-bY,alex has really gotten into the flow of her presentation style since she first appeared with cory all that time ago what a lovely addition to the channel
2023-11-15,VhHwZub5-bY,rory  
2023-11-16,VhHwZub5-bY,agree well done alex
2023-11-16,VhHwZub5-bY,thanks buddy 
2023-11-17,VhHwZub5-bY,mrsandchess ill commit sudoku for my transgression to honor my family 
2023-11-17,VhHwZub5-bY,legouix bruh i just come to watch the channel youre doing the heavy lifting but youre welcome
2023-11-15,VhHwZub5-bY,"a vehicle is more likely to have a front or rear collision than a side impact so putting the charging socketflap on the front bumper is a big no
mg made the same mistake"
2023-11-15,VhHwZub5-bY,"front impact none drivable
side impact none drivable 
makes absolutely no difference"
2023-11-15,VhHwZub5-bY,phuketexplorer so a dented door means none drivable no it doesnt but a dented bumper including the charge port area does when your unable to charge the car
2023-11-15,VhHwZub5-bY,phuketexplorer think at the percentage of front crashes well rearend crashes from the other perspective vs side crashes and reformulate
2023-11-15,VhHwZub5-bY,wolvoman1if a front impact means no front charging then why do you think a side impact of comparable impact wouldnt mean no side charging
2023-11-16,VhHwZub5-bY,wolvoman1and your logic doesnt apply to ice vehicles with radiators at the front theyre the first thing to be broken in a front end shunt but it hasnt stopped manufacturers putting them there for the past 120 years 
2023-11-16,VhHwZub5-bY,phuketexplorer your replies are completely ott i am talking about minor collisions that could damage the charging socket not complete write offs or heavy damage
2023-11-16,VhHwZub5-bY,wolvoman1if it were just a minor shunt the charging port door would still be able to be prised open or removed completely in the highly unlikely event of having the accident when the battery was completely dead the engineers that design these parts arent stupid
2023-11-25,VhHwZub5-bY,ive seen 3 people have their cables smashed out at chargers with side  mounted charge flaps  the front is the right place
2023-11-15,VhHwZub5-bY,the asymetric chargeport at the front why just why1
2023-11-15,VhHwZub5-bY,its always been like that on the kona and it makes charging a breeze thats why
2023-11-15,VhHwZub5-bY,userdb5vw9we2m  so asymmetricity makes charging a breeze huh you learn something everyday
2023-11-15,VhHwZub5-bY,afternoon alex
2023-11-15,VhHwZub5-bY,im probably the only one but i think it looks amazing just wish they hadnt killed the n
2023-11-15,VhHwZub5-bY,ssangyong stavic design quality
2023-11-15,VhHwZub5-bY,no i really like it too
2023-11-15,VhHwZub5-bY,front looks like an xpeng
2024-07-24,0rrUKDCWnBU,how did a 4ncap car win car of the year
2024-06-30,0rrUKDCWnBU,can the beep be turned off
2024-06-29,0rrUKDCWnBU,i have this kona and overall very happy with it  the beeping does get a bit irksome 
2024-06-28,0rrUKDCWnBU,kona ev long range  can 600 km its true bro 
2024-06-05,0rrUKDCWnBU,purchased 2024 kona electric  at about 14 000 km service manager indicated there was corrosion on brakes
2024-06-01,0rrUKDCWnBU,is rear seat can contains 3 adults comfortably
2024-05-28,0rrUKDCWnBU,"does anybody know the size of the 17 tyres on the standard spec car 

is it 21555 r17"
2024-05-15,0rrUKDCWnBU,steering wheel is on the wrong side
2024-05-28,0rrUKDCWnBU,its the uk get with it
2024-05-12,0rrUKDCWnBU,"hi

do you prefer the lighter interior colour or the black leather version

also can i add shortcuts to the infotainment to turn off the driver safety systems faster"
2024-05-04,0rrUKDCWnBU,ugly
2024-04-30,0rrUKDCWnBU,what about the back interior and boot you missed all that do the seats fold down flat if you wantnto go camping how many people does it fitnot a thorough review in my mind
2024-04-26,0rrUKDCWnBU,"ive just received my 64kwh kona ultimate i have to say that im astounded by the refinement and build quality dynamically i wasnt expecting much but its actually not a bad family car with acres of room inside 

the tech is amazing and once youve figured the shortcut key can be programmed to vehicle assists you can turn the driver alert warnings and speed alarms within 2 seconds as part of your preride ritual ota update gave us wireless android auto and car play living in hilly rural area its great to get all that regen relegates my my x5 for local journeys when carrying our mountain bikes and kit and the wifes countryman for pottering around weve only had it a day but im growing to love the ev life dont worry if i wanted ice kicks i can fire up my r1"
2024-04-24,0rrUKDCWnBU,this tesla money  hmm hyundai or tesla  hmm  hard choice not tesla
2024-05-28,0rrUKDCWnBU,tesla insurance in the uk is silly money
2024-04-24,0rrUKDCWnBU,lovely car but 10 grand more than an mg4  come on guys whose chain are you yanking
2024-04-10,0rrUKDCWnBU,cut ev  i have been seeing one around the area i work and i like it  kth the price 32000 here in spain i think lovely price
2024-04-10,0rrUKDCWnBU,its sooo fuckinh sad to watch imagine i got 23 plate and shape changed happened in september and at march they asked you want to wait and i said now no i got the modal just before this big regrets evan the other on is amazing in its own at
2024-04-06,0rrUKDCWnBU,do we have manual battery preconditioning in advance comfort trim
2024-03-27,0rrUKDCWnBU,ahhhhhhh
2024-03-22,0rrUKDCWnBU,who taught it was a good idea to put the head and rear lights in there the place where most vehicles get scratches of course they are gonna be selling replacements parts like bread
2024-03-17,0rrUKDCWnBU,bit of a useless review too much time wasted talking about alternatives and really poorly presented nothing about the continuously annoying driver warning bongs and warnings probably the worst review of this car skimpy and pathetic
2024-03-11,0rrUKDCWnBU,under 30 on the used market already
2024-03-10,0rrUKDCWnBU,i love our new kona electric sel bought it here in kona hawaii usa list price us40k but was on sale for us33k which is an excellent deal i dont know why people are complaining about the daw my kona doesnt beep at me if i exceed the speed limit there is a small red notice on the display but nothing audible or distracting
2024-05-22,0rrUKDCWnBU,it seems that models in canada and usa do not have this feature  the hardware is mounted on the steering wheel and is absent in konas for sale in canusa   in the uk and australia it appears to be legally  required
2024-03-08,0rrUKDCWnBU,does anyone ordered the new long range kona recently is the  218hp electric motor with 654 kwh battery still available i ordered a new kona in romania and only the 204hp and 648kwh configuration is available
2024-04-09,0rrUKDCWnBU,thats the old model
2024-04-09,0rrUKDCWnBU,jonathonblacker299 no its the new one it was downgraded to the exact specs like the new kia niro ev
2024-03-07,0rrUKDCWnBU,but whatever your income allows  life is too short 
2024-03-03,0rrUKDCWnBU,"here i am in nyc working in a hotel immigrated in 1993 obsessed with electric cars suddenly you post a video of my home
i lived on the edge of the park until i was 19 kinda brought a tear to my eye"
2024-04-18,0rrUKDCWnBU,crystal palace 
2024-03-01,0rrUKDCWnBU,good lord thats fugly looks like an already crashed ssanyong rhodius
2024-02-29,0rrUKDCWnBU,speak slower if you want a foreign audience  in fact just speak slower
2024-02-29,0rrUKDCWnBU,he talks normally lol just put it in 075 speed
2024-02-21,0rrUKDCWnBU,nice car only thing i dont like is that you have to disable the warning noises every time you get in the car the speed warning start to beep when you drive 1 kmt over the speed limit witch is just silly even the cruise control cant manage to be that precise 45 kmt over would be fine when your speedometer shows 70 kmt you are more likely driving at 65 cause there is 45 kmt error added to the speedometer on all cars
2024-03-10,0rrUKDCWnBU,"everytime you get in the car really thats a bummer 

my wife will get one in a couple of weeks and i am gathering info about it now thanks for this 

i hope they can make an update that lets the driver choose to disable it premanently 
all those silly features makes me sick its like we are all dumb
especially when someone have driven cars since mid 1990s when all those features did not exist and we are used to think with our own brain when driving no need to have all those alarms its just too much"
2024-07-14,0rrUKDCWnBU,they actually dont bother me much by the way when we were buying kona i had some worries about this beebs
2024-02-19,0rrUKDCWnBU,the daw driver attention warning system is horrible irritating and actively distracting often when you can least afford to be distracted and it cannot be turned off yes i have gone to the dealer and they confirmed that it cannot be turned off and that it is working as designed on winding roads or in fog or a snowstorm it will beep loudly at you every 4 minutes other than this antifeature it is a fantastic vehicle
2024-02-23,0rrUKDCWnBU,pull the fuse 
2024-03-09,0rrUKDCWnBU,it can be turned off but you need to do it every time the car is restarted
2024-03-10,0rrUKDCWnBU,essahlinwhich one which one 
2024-03-10,0rrUKDCWnBU,for the record i did it this morning again
2024-02-17,0rrUKDCWnBU,evs just arent selling so this is gonna struggle the garages are full of them they just cant sell i stick with diesel or maybe a plugin and this is way too expensive
2024-02-15,0rrUKDCWnBU,how can a car be car of the year even though an excellent vehicle when its ncap score is only 4 stars  auto express need to refine pluses and minuses when coming to cars of the year to look less silly
2024-04-09,0rrUKDCWnBU,you do know part of the ncap test includes how pedestrians fair in collisions as all compact and full fat suvs they loss points due to the higher impact points when hitting someone
2024-02-14,0rrUKDCWnBU,like your style  excellent presentation
2024-02-13,0rrUKDCWnBU,you would be mad to chose this over the smart 1 or ex30 looks ugly slow and overpriced
2024-02-20,0rrUKDCWnBU,the ex30 is more expensive so not sure of your reasoning there well i say that its more expensive on my companys lease car scheme
2024-03-28,0rrUKDCWnBU,ex30 actual range is horrible
2024-03-28,0rrUKDCWnBU,richardjones73 actually if you do some research it is actually cheaper depending on the spec 
2024-02-11,0rrUKDCWnBU,"i dont understand how your car of the year is beyond most people in costs and a car that nobody will want in 3 years time 
evs are losing value very quickly and insurance is becoming a joke 
so how can you recommend this"
2024-03-04,0rrUKDCWnBU,ev model and the mid trip is for schmucks essential model its where its at paid it in full first car i ever bought new and i absolutely love it but i always hated ev cause i hate china and am not a sucker nor useful idiot for their rare earth minerals leftists will sell their children future for virtue signaling so fuckem
2024-02-11,0rrUKDCWnBU,funny how tesla is the number 1 selling car but auto express never gives them an award pure corruption
